date;close;volume;open;high;low
2006/12/19;468.63;6550325;461.72;469.31;458.5
2006/12/18;462.8;8015085;482.5;482.74;460.72
2006/12/15;480.3;5188421;482.635;484.11;479.84
2006/12/14;482.12;4748958;480.25;483.75;477.26
2006/12/13;478.99;4652561;484.69;485.5;477.02
2006/12/12;481.78;4212286;483.85;486.36;480.28
2006/12/11;483.93;3262817;484.92;488.9;483.8
2006/12/08;484.11;3971199;481.94;488.6;480
2006/12/07;482.64;4663941;490.23;491.8;482.42
2006/12/06;488.71;4449682;486.96;492.4;484.52
2006/12/05;487;4101636;487.4;489.44;484.89
2006/12/04;484.85;4900177;483;487.43;479.35
2006/12/01;480.8;5629271;485.98;488.39;478.5
2006/11/30;484.81;5570396;484.19;490.4;481.55
2006/11/29;484.65;6314314;494.24;494.74;482.25
2006/11/28;489.5;7795639;481.095;489.86;477.03
2006/11/27;484.75;7318365;501.37;501.78;484.75
2006/11/24;505;1734541;504.5;507.5;504
2006/11/22;508.01;4500233;510.97;513;505.78
2006/11/21;509.65;8426804;496.54;510;495.83
2006/11/20;495.05;5109509;498.4;498.4;492.65
2006/11/17;498.79;5493033;493.25;499.66;493
2006/11/16;495.9;5060251;495;497.68;492.56
2006/11/15;491.93;8355229;493.43;499.85;491.93
2006/11/14;489.3;7222505;480.7;489.95;480.5
2006/11/13;481.03;4340567;474.9;481.17;474.14
2006/11/10;473.55;2794898;473.78;474.72;470.29
2006/11/09;472.63;4877045;476.5;479.49;471.86
2006/11/08;475;7958565;470.35;481.74;468.6
2006/11/07;472.57;4897015;476.955;479.02;471.77
2006/11/06;476.95;4990595;473.77;479.66;472.33
2006/11/03;471.798;4906741;472.23;473.75;465.0615
2006/11/02;469.91;5235721;467.5;473.73;466.38
2006/11/01;467.5;5426323;478.755;479.13;465.26
2006/10/31;476.39;6279976;478.06;482.16;473.84
2006/10/30;476.57;6562647;474.82;480.46;470.01
2006/10/27;475.2;6597127;483.901;485.24;472.49
2006/10/26;485.1;7029513;487.68;491.96;484.2
2006/10/25;486.601;9166826;477.435;488.5;475.11
2006/10/24;473.31;8648153;476.28;477.86;471.41
2006/10/23;480.78;15087850;462.28;484.64;460.37
2006/10/20;459.67;11643890;458.99;460.1;453.59
2006/10/19;426.06;11476650;420.23;454.91;419.57
2006/10/18;419.31;6011510;422.995;424.75;417.5
2006/10/17;420.64;5144346;420.3;423.75;416.702
